time_s,shard_id,x_m,y_m,speed_mps,distance_to_bs_m,dwell_remaining_s
1052,179,1274.52,843.12,0.61,230.89,18
1052,180,987.69,662.24,7.75,283.65,2
1052,184,925.67,982.73,14.24,145.16,16
1052,190,905.24,721.59,12.81,265.96,38
1052,197,882.03,887.40,8.26,187.31,30
1053,0,1357.41,883.60,10.66,298.98,0
1053,3,1279.10,787.47,13.92,262.05,3
1053,26,928.38,936.30,11.52,134.63,32
1053,33,1232.53,1033.36,7.56,195.64,26
1053,42,1267.26,840.34,0.01,225.42,14
1053,45,916.56,867.70,11.71,161.47,36
1053,53,907.36,742.76,0.00,247.90,30
1053,87,935.27,1063.18,13.30,180.46,38
1053,96,936.05,1033.64,11.75,160.34,36
1053,100,1130.83,894.43,8.48,79.40,0
1053,144,938.22,1060.08,12.68,176.18,40
1053,156,900.84,750.26,0.16,246.35,18
1053,179,1274.32,843.05,0.22,230.74,17
1053,180,990.43,655.08,7.66,289.86,1
1053,184,926.68,995.90,13.21,149.02,15
1053,190,905.78,729.89,8.31,259.01,37
1053,197,889.87,888.33,7.90,179.50,29
1054,3,1284.05,774.24,14.12,273.74,2
1054,26,927.53,925.23,11.11,135.88,31
1054,33,1231.59,1040.78,7.49,198.65,25
1054,42,1267.26,840.34,0.00,225.42,13
1054,45,917.18,876.16,8.49,157.52,35
1054,53,907.36,742.76,0.00,247.90,29
1054,87,934.26,1050.98,12.24,172.80,37
1054,96,935.14,1022.65,11.02,154.62,35
1054,97,855.46,770.75,7.79,265.12,29
1054,144,937.17,1047.25,12.87,168.16,39
1054,156,900.98,750.30,0.14,246.23,17
1054,179,1274.27,843.03,0.05,230.70,16
1054,180,993.37,647.39,8.23,296.61,0
1054,184,927.66,1009.49,13.62,154.14,14
1054,190,906.12,734.93,5.05,254.80,36
1054,197,897.33,889.21,7.51,172.08,28
1055,3,1289.03,760.94,14.20,285.71,1
1055,26,926.53,913.22,12.05,138.32,30
1055,33,1230.33,1047.54,6.88,201.25,24
1055,42,1267.25,840.34,0.00,225.42,12
1055,45,917.51,880.46,4.30,155.63,34
1055,53,907.36,742.76,0.00,247.90,28
1055,87,933.23,1038.44,12.58,165.51,36
1055,96,934.22,1011.40,11.29,149.38,34
1055,97,857.27,763.59,7.38,268.24,28
1055,144,936.14,1034.80,12.49,160.98,38
1055,156,902.53,750.48,1.56,245.08,16
1055,179,1274.26,843.03,0.00,230.69,15
1055,184,928.73,1022.68,13.24,159.98,13
1055,185,1354.29,868.51,5.37,298.93,4
1055,190,906.16,735.50,0.57,254.33,35
1055,197,904.53,890.06,7.25,164.92,27
1056,3,1294.02,747.60,14.24,297.91,0
1056,26,925.65,902.07,11.18,141.41,29
1056,33,1228.74,1054.24,6.90,203.76,23
1056,42,1267.25,840.34,0.00,225.42,11
1056,45,917.51,880.48,0.02,155.62,33
1056,47,1348.63,873.81,13.06,292.26,17
1056,53,907.36,742.76,0.00,247.90,27
1056,87,932.14,1025.17,13.32,158.52,35
1056,96,933.33,999.24,12.22,144.40,33
1056,97,859.03,756.61,7.20,271.44,27
1056,144,935.10,1022.15,12.70,154.37,37
1056,156,906.34,750.16,3.96,242.84,15
1056,179,1274.26,843.02,0.00,230.69,14
1056,184,929.91,1037.02,14.38,167.26,12
1056,185,1353.61,869.67,1.34,298.01,3
1056,190,906.16,735.52,0.02,254.31,34
1056,197,912.11,890.85,7.63,157.42,26
1057,26,924.80,891.05,11.05,145.24,28
1057,33,1226.73,1061.27,7.31,206.33,22
1057,42,1267.25,840.34,0.00,225.42,10
1057,45,917.52,880.49,0.01,155.62,32
1057,47,1337.01,867.40,13.32,282.39,16
1057,53,907.36,742.76,0.00,247.90,26
1057,87,931.06,1011.99,13.23,152.40,34
1057,96,932.51,988.05,11.20,140.60,32
1057,97,860.77,749.76,7.07,274.73,26
1057,100,948.82,1207.03,11.96,294.37,56
1057,144,934.14,1010.31,11.88,148.90,36
1057,156,909.53,745.33,6.21,244.54,14
1057,179,1274.26,843.02,0.00,230.69,13
1057,184,931.00,1050.22,13.25,174.76,11
1057,185,1352.96,871.11,1.58,297.06,2
1057,190,906.16,735.54,0.02,254.30,33
1057,197,917.22,892.02,5.44,152.19,25
1058,26,923.84,879.39,11.68,150.13,27
1058,33,1224.61,1068.69,7.71,209.28,21
1058,42,1265.52,839.55,1.91,224.19,9
1058,45,917.52,880.49,0.00,155.62,31
1058,47,1324.79,862.28,13.25,271.89,15
1058,53,907.36,742.76,0.00,247.90,25
1058,87,930.11,999.10,12.89,147.23,33
1058,96,1074.61,988.10,8.12,53.66,87
1058,97,862.11,744.84,5.10,277.11,25
1058,100,947.94,1194.59,12.47,283.30,55
1058,144,933.26,998.21,12.14,144.02,35
1058,156,909.50,737.65,7.69,250.58,13
1058,168,1289.85,1128.31,9.66,297.58,17
1058,179,1274.26,843.02,0.00,230.69,12
1058,184,932.15,1064.30,14.12,183.46,10
1058,185,1351.86,875.00,4.10,295.16,1
1058,190,906.16,735.54,0.00,254.29,32
1058,197,918.87,897.27,5.63,149.17,24
1059,26,922.96,867.49,11.95,155.78,26
1059,33,1222.73,1075.26,6.83,212.10,20
1059,42,1262.50,837.05,3.98,222.56,8
1059,45,917.52,880.49,0.00,155.62,30
1059,47,1312.67,857.67,12.97,261.57,14
1059,53,907.36,742.76,0.00,247.90,24
1059,87,929.14,986.03,13.11,143.01,32
1059,96,1078.71,981.83,7.49,48.72,86
1059,97,866.34,741.21,6.02,276.60,24
1059,100,947.12,1183.00,11.62,273.10,54
1059,144,932.35,986.01,12.22,140.01,34
1059,156,908.86,728.46,9.21,258.29,12
1059,168,1280.60,1128.29,9.25,290.57,16
1059,179,1273.22,842.63,1.12,229.90,11
1059,184,933.21,1078.05,13.79,192.63,9
1059,185,1353.38,880.18,5.58,295.63,0
1059,190,906.16,735.55,0.00,254.29,31
1059,197,919.48,905.44,8.20,146.68,23
1060,26,922.15,856.34,11.20,161.67,25
1060,33,1220.54,1082.94,7.99,215.62,19
1060,42,1262.81,830.98,6.31,225.59,7
1060,45,917.52,880.49,0.00,155.62,29
1060,47,1300.53,853.05,12.98,251.50,13
1060,53,907.36,742.76,0.00,247.90,23
1060,87,928.15,973.46,12.61,140.04,31
1060,96,1082.51,976.01,6.95,44.77,85
1060,97,871.46,742.25,5.23,272.24,23
1060,100,946.30,1171.53,11.50,263.12,53
1060,144,931.42,974.23,11.81,137.11,33
1060,156,909.64,717.51,11.03,266.70,11
1060,168,1274.73,1125.04,7.31,284.03,15
1060,179,1270.45,841.57,2.96,227.81,10
1060,184,934.17,1091.24,13.23,201.96,8
1060,190,906.16,735.55,0.00,254.29,30
1060,197,920.30,915.64,10.24,144.11,22
1061,26,921.37,844.31,12.06,168.57,24
1061,33,1218.47,1089.99,7.35,219.03,18
1061,42,1265.69,823.30,8.20,231.77,6
1061,45,917.52,880.49,0.00,155.62,28
1061,47,1289.46,848.84,11.84,242.55,12
1061,53,907.36,742.76,0.00,247.90,22
1061,87,927.32,962.82,10.67,138.37,30
1061,96,1086.53,969.85,7.36,41.46,84
1061,97,877.75,743.97,6.53,266.61,22
1061,100,945.43,1159.30,12.27,252.62,52
1061,144,930.85,966.95,7.31,135.79,32
1061,156,911.19,704.86,12.69,276.30,10
1061,168,1274.85,1118.55,6.51,279.84,14
1061,179,1265.48,839.52,5.38,224.16,9
1061,184,935.16,1105.17,13.96,212.28,7
1061,190,906.16,735.55,0.00,254.29,29
1061,197,921.27,927.77,12.17,141.96,21
1062,26,920.64,832.75,11.58,175.69,23
1062,33,1215.80,1096.95,7.46,222.14,17
1062,42,1269.29,813.69,10.27,239.67,5
1062,45,917.69,882.61,2.12,154.71,27
1062,47,1280.15,845.29,9.96,235.22,11
1062,53,907.36,742.76,0.00,247.90,21
1062,87,926.37,950.70,12.16,137.46,29
1062,96,1090.61,963.61,7.45,39.25,83
1062,97,884.45,745.79,6.93,260.67,21
1062,100,944.55,1146.95,12.37,242.19,51
1062,144,930.24,959.08,7.89,134.81,31
1062,156,910.49,693.65,11.13,286.10,9
1062,168,1276.07,1110.18,8.48,275.38,13
1062,179,1261.97,835.17,5.91,222.92,8
1062,184,936.13,1118.90,13.77,222.84,6
1062,190,906.16,735.55,0.00,254.29,28
1062,197,922.38,941.04,13.31,140.72,20
1063,26,919.93,821.39,11.37,183.14,22
1063,33,1213.32,1103.44,6.94,225.23,16
1063,42,1273.42,802.64,11.80,248.96,4
1063,45,918.05,887.04,4.45,152.91,26
1063,47,1272.09,842.19,8.64,229.04,10
1063,53,907.36,742.76,0.00,247.90,20
1063,87,928.73,940.27,10.22,134.35,28
1063,96,1094.78,957.16,7.68,38.34,82
1063,97,891.50,747.72,7.32,254.47,20
1063,100,943.66,1134.43,12.55,231.81,50
1063,144,929.65,951.64,7.46,134.30,30
1063,156,910.07,686.98,6.63,291.99,8
1063,168,1278.03,1101.36,9.03,271.44,12
1063,179,1263.77,828.42,7.06,227.63,7
1063,184,937.13,1132.91,14.04,233.95,5
1063,190,906.16,735.55,0.00,254.29,27
1063,197,923.40,953.69,12.70,140.76,19
1064,26,919.23,810.42,10.99,190.70,21
1064,33,1210.61,1110.50,7.57,228.78,15
1064,42,1278.01,790.38,13.09,259.51,3
1064,45,918.58,893.52,6.51,150.46,25
1064,47,1266.40,840.01,6.09,224.79,9
1064,53,907.36,742.76,0.00,247.90,19
1064,87,927.70,927.99,12.33,135.53,27
1064,96,1098.94,950.69,7.70,38.93,81
1064,97,897.35,749.31,6.06,249.37,19
1064,100,942.83,1122.72,11.74,222.30,49
1064,144,929.11,944.72,6.95,134.20,29
1064,156,909.84,683.32,3.64,295.23,7
1064,168,1280.20,1091.65,9.95,267.38,11
1064,179,1267.01,819.77,9.24,234.64,6
1064,184,938.14,1147.20,14.33,245.60,4
1064,190,906.16,735.55,0.00,254.29,26
1064,197,924.39,966.30,12.65,141.95,18
1065,26,918.48,798.50,11.94,199.28,20
1065,33,1207.90,1117.59,7.59,232.54,14
1065,42,1282.61,778.08,13.13,270.32,2
1065,45,919.26,902.47,8.97,147.54,24
1065,47,1262.15,836.00,6.11,222.71,8
1065,53,907.36,742.76,0.00,247.90,18
1065,87,926.74,915.70,12.33,137.73,26
1065,96,1102.75,944.74,7.06,40.75,80
1065,97,903.91,750.62,6.71,244.07,18
1065,100,941.99,1110.95,11.80,212.96,48
1065,144,928.31,935.48,9.28,134.70,28
1065,156,909.83,683.28,0.04,295.27,6
1065,168,1282.27,1082.35,9.52,263.78,10
1065,179,1270.73,809.84,10.61,242.88,5
1065,184,939.16,1161.50,14.33,257.53,3
1065,190,906.16,735.55,0.00,254.29,25
1065,197,925.37,978.94,12.67,144.26,17
1066,26,917.78,787.42,11.09,207.56,19
1066,33,1205.05,1125.01,7.94,236.67,13
1066,42,1287.29,765.59,13.33,281.50,1
1066,45,920.07,912.82,10.39,144.76,23
1066,47,1262.98,830.55,5.64,225.94,7
1066,53,907.36,742.76,0.00,247.90,17
1066,87,925.69,902.60,13.14,141.25,25
1066,96,1106.83,938.29,7.64,43.90,79
1066,97,908.72,747.82,6.09,243.12,17
1066,98,1351.03,875.43,12.03,294.27,55
1066,100,941.13,1098.80,12.17,203.60,47
1066,144,927.45,924.30,11.22,136.03,27
1066,156,909.83,683.27,0.01,295.28,5
1066,168,1284.19,1073.73,8.83,260.72,9
1066,179,1275.16,797.98,12.66,252.94,4
1066,184,940.13,1175.06,13.59,269.05,2
1066,190,906.16,735.55,0.00,254.29,24
1066,197,926.42,992.33,13.43,147.85,16
1067,26,916.90,775.64,11.81,216.72,18
1067,33,1202.43,1131.85,7.33,240.65,12
1067,42,1291.83,753.44,12.98,292.55,0
1067,45,921.13,925.61,12.83,142.23,22
1067,47,1265.41,824.03,6.96,231.17,6
1067,53,907.36,742.76,0.00,247.90,16
1067,87,924.77,890.68,11.95,145.39,24
1067,96,1110.74,932.11,7.31,47.87,78
1067,97,909.70,742.15,5.86,246.92,16
1067,98,1340.62,868.91,12.30,285.54,54
1067,100,940.25,1086.41,12.42,194.37,46
1067,144,926.42,911.96,12.39,138.63,26
1067,156,909.83,683.27,0.00,295.28,4
1067,168,1286.17,1064.84,9.11,257.83,8
1067,179,1279.84,785.47,13.35,263.80,3
1067,184,941.08,1188.43,13.40,280.59,1
1067,190,906.16,735.55,0.00,254.29,23
1067,197,927.35,1005.33,13.02,152.47,15
1068,26,915.02,764.84,10.97,226.04,17
1068,33,1199.56,1139.04,7.75,244.93,11
1068,45,922.23,939.38,13.82,140.82,21
1068,47,1268.75,815.11,9.52,238.48,5
1068,53,907.36,742.76,0.00,247.90,15
1068,87,923.86,879.60,11.10,150.03,23
1068,96,1114.72,925.81,7.45,52.66,77
1068,97,909.35,735.21,6.95,252.60,15
1068,98,1329.34,864.18,12.23,275.77,53
1068,100,939.33,1073.99,12.45,185.52,45
1068,144,925.52,900.39,11.60,141.94,25
1068,156,909.83,683.27,0.00,295.28,3
1068,168,1288.27,1055.45,9.62,255.11,7
1068,179,1284.64,772.66,13.69,275.15,2
1068,184,942.03,1201.75,13.35,292.25,0
1068,190,906.16,735.55,0.00,254.29,22
1068,197,928.39,1018.52,13.24,158.05,14
1069,26,913.50,753.00,11.95,236.08,16
1069,33,1196.79,1145.56,7.08,248.86,10
1069,45,923.27,952.07,12.74,140.69,20
1069,47,1272.98,803.80,12.08,247.97,4
1069,53,907.36,742.76,0.00,247.90,14
1069,87,923.08,869.20,10.45,154.93,22
1069,96,1118.64,919.61,7.33,57.92,76
1069,97,908.82,728.07,7.16,258.63,14
1069,98,1317.09,859.35,13.17,265.31,52
1069,100,938.40,1062.20,11.82,177.56,44
1069,144,924.70,889.80,10.62,145.73,24
1069,156,909.83,683.27,0.00,295.28,2
1069,168,1289.38,1050.45,5.12,253.79,6
1069,179,1289.61,759.38,14.18,287.13,1
1069,190,906.16,735.55,0.00,254.29,21
1069,197,929.52,1032.24,13.77,164.73,13
1070,26,910.08,743.07,10.56,245.96,15
1070,33,1193.71,1152.80,7.87,253.40,9
1070,45,924.34,965.75,13.71,141.88,19
1070,47,1277.60,791.45,13.19,258.58,3
1070,53,907.36,742.76,0.00,247.90,13
1070,87,922.24,857.58,11.68,161.00,21
1070,96,1122.73,913.15,7.64,63.84,75
1070,97,908.59,725.25,2.83,261.03,13
1070,98,1304.98,854.74,12.95,255.16,51
1070,100,937.43,1050.43,11.81,170.09,43
1070,144,923.78,878.68,11.15,150.45,23
1070,156,909.76,682.11,1.15,296.31,1
1070,168,1292.05,1044.55,6.50,253.59,5
1070,179,1294.40,746.60,13.65,298.84,0
1070,190,906.16,735.55,0.00,254.29,20
1070,197,930.64,1045.90,13.71,172.23,12
1071,26,909.40,736.00,7.12,251.95,14
1071,33,1191.08,1158.99,6.72,257.40,8
1071,45,925.35,978.65,12.94,144.19,18
1071,47,1282.48,778.43,13.91,270.01,2
1071,53,907.36,742.76,0.00,247.90,12
1071,87,921.48,845.99,11.62,167.57,20
1071,96,1126.69,906.90,7.40,69.90,74
1071,97,908.54,724.52,0.73,261.64,12
1071,98,1293.02,850.19,12.80,245.40,50
1071,100,936.40,1037.86,12.61,162.68,42
1071,112,1347.72,873.20,12.18,291.50,53
1071,144,922.89,866.52,12.21,156.27,22
1071,156,909.60,679.50,2.59,298.63,0
1071,168,1288.67,1038.47,8.05,247.96,4
1071,190,906.16,735.55,0.00,254.29,19
1071,197,931.69,1058.76,12.90,179.95,11
1072,26,909.21,732.95,3.05,254.49,13
1072,33,1188.04,1166.27,7.89,262.28,7
1072,45,926.42,992.28,13.68,147.84,17
1072,47,1287.36,765.39,13.92,281.68,1
1072,53,907.36,742.76,0.00,247.90,11
1072,87,920.78,835.04,10.97,174.25,19
1072,96,1130.49,900.88,7.12,75.94,73
1072,97,908.53,724.13,0.39,261.97,11
1072,98,1281.58,845.83,12.24,236.33,49
1072,100,935.37,1025.45,12.45,156.02,41
1072,112,1336.15,867.04,13.15,281.64,52
1072,144,922.08,855.30,11.28,162.26,21
1072,168,1280.95,1036.86,7.89,240.27,3
1072,190,906.16,735.55,0.00,254.29,18
1072,197,932.75,1071.92,13.20,188.47,10
1073,26,909.13,731.89,1.07,255.39,12
1073,33,1185.04,1173.66,7.98,267.42,6
1073,45,927.36,1005.45,13.19,152.52,16
1073,47,1291.99,753.02,13.22,292.94,0
1073,53,907.36,742.76,0.00,247.90,10
1073,87,920.04,823.26,11.80,181.89,18
1073,96,1134.41,894.85,7.19,82.27,72
1073,97,908.53,724.04,0.10,262.05,10
1073,98,1273.51,842.74,8.65,230.12,48
1073,100,934.39,1013.47,12.02,150.29,40
1073,112,1324.28,862.08,12.87,271.45,51
1073,144,921.41,844.99,10.33,168.16,20
1073,151,1280.58,1008.24,7.40,229.35,12
1073,168,1271.26,1034.90,9.89,230.67,2
1073,190,906.16,735.55,0.00,254.29,17
1073,197,933.69,1084.44,12.56,197.09,9
1074,26,909.11,731.65,0.23,255.58,11
1074,33,1182.40,1180.14,6.99,272.03,5
1074,45,928.35,1018.07,12.67,157.84,15
1074,53,907.36,742.76,0.00,247.90,9
1074,87,919.33,811.99,11.29,189.60,17
1074,96,1137.52,888.58,7.03,88.17,71
1074,97,908.53,724.03,0.00,262.05,9
1074,98,1269.30,841.12,4.50,226.95,47
1074,100,933.52,1001.92,11.61,145.43,39
1074,112,1312.25,857.51,12.86,261.22,50
1074,144,920.70,833.64,11.37,175.13,19
1074,151,1286.41,1011.01,6.45,235.75,11
1074,168,1262.52,1033.12,8.92,222.03,1
1074,190,906.16,735.55,0.00,254.29,16
1074,197,934.65,1098.01,13.60,206.92,8
1075,26,909.10,731.55,0.10,255.67,10
1075,33,1179.84,1186.43,6.79,276.61,4
1075,45,929.48,1031.78,13.76,164.49,14
1075,53,909.07,742.65,2.00,246.92,8
1075,87,918.61,800.51,11.50,197.81,16
1075,96,1135.83,881.48,7.48,90.80,70
1075,97,908.53,724.03,0.00,262.05,8
1075,98,1267.55,840.45,1.88,225.64,46
1075,100,932.61,989.39,12.53,141.01,38
1075,112,1300.38,852.99,12.70,251.37,49
1075,144,920.00,822.66,11.00,182.29,18
1075,151,1292.71,1014.00,6.97,242.68,10
1075,168,1253.22,1031.24,9.49,212.85,0
1075,190,906.16,735.55,0.00,254.29,15
1075,197,935.56,1110.81,12.83,216.57,7
1076,26,909.10,731.52,0.04,255.70,9
1076,33,1177.00,1193.41,7.53,281.78,3
1076,45,930.54,1044.67,12.94,171.52,13
1076,53,909.63,739.69,3.14,248.89,7
1076,87,917.84,788.38,12.14,206.83,15
1076,96,1133.45,874.93,6.97,93.04,69
1076,97,908.53,724.03,0.00,262.05,7
1076,98,1267.29,840.35,0.28,225.44,45
1076,100,931.66,977.24,12.18,137.76,37
1076,112,1288.00,848.28,13.24,241.39,48
1076,144,919.27,810.95,11.72,190.33,17
1076,146,1256.46,1035.16,8.01,217.52,18
1076,151,1298.99,1017.00,6.95,249.59,9
1076,190,906.26,737.07,1.53,253.03,14
1076,197,936.52,1124.31,13.53,227.08,6
1077,26,909.10,731.51,0.00,255.70,8
1077,33,1174.38,1199.91,7.01,286.71,2
1077,45,931.59,1057.49,12.86,179.16,12
1077,53,909.60,739.29,0.40,249.22,6
1077,87,917.09,777.61,10.80,215.14,14
1077,96,1128.87,868.98,7.61,93.76,68
1077,97,908.53,724.03,0.00,262.05,6
1077,98,1265.30,839.57,2.14,223.97,44
1077,100,930.72,965.25,12.03,135.54,36
1077,112,1279.84,845.16,8.74,234.98,47
1077,144,918.50,798.69,12.28,199.14,16
1077,146,1263.89,1036.67,7.59,224.83,17
1077,151,1304.92,1019.87,6.59,256.13,8
1077,190,906.43,739.77,2.70,250.82,13
1077,197,937.43,1137.11,12.84,237.35,5
1078,26,909.10,731.51,0.00,255.70,7
1078,33,1171.82,1206.92,7.47,292.23,1
1078,45,932.66,1070.85,13.41,187.76,11
1078,53,909.59,739.14,0.15,249.35,5
1078,87,915.88,769.13,8.57,222.25,13
1078,96,1122.40,864.78,7.79,92.51,67
1078,97,908.61,722.02,2.00,263.63,5
1078,98,1261.57,838.06,4.03,221.28,43
1078,100,929.79,953.37,11.91,134.38,35
1078,112,1274.68,843.19,5.52,231.02,46
1078,144,917.81,787.86,10.85,207.23,15
1078,146,1271.58,1038.23,7.84,232.41,16
1078,151,1310.65,1022.65,6.37,262.46,7
1078,190,906.49,740.69,0.92,250.06,12
1078,197,938.40,1150.74,13.65,248.52,4
1079,26,908.98,729.92,1.60,257.05,6
1079,33,1169.62,1213.96,7.38,297.98,0
1079,45,933.67,1084.27,13.46,196.97,10
1079,53,909.59,739.02,0.12,249.45,4
1079,87,915.02,764.82,4.39,226.06,12
1079,96,1115.98,861.34,7.29,91.31,66
1079,97,909.38,718.27,3.79,266.23,4
1079,98,1256.08,835.62,6.00,217.48,42
1079,100,928.89,941.97,11.44,134.26,34
1079,112,1270.03,841.40,4.98,227.50,45
1079,144,917.14,778.30,9.58,214.61,14
1079,146,1279.01,1039.73,7.58,239.75,15
1079,151,1316.15,1025.37,6.13,268.55,6
1079,190,906.51,741.08,0.39,249.74,11
1079,197,939.35,1164.16,13.46,259.77,3
1080,26,908.73,727.01,2.92,259.53,5
1080,45,934.65,1098.03,13.79,206.94,9
1080,53,909.52,737.97,1.06,250.32,3
1080,87,914.91,764.33,0.50,226.50,11
1080,96,1109.76,858.00,7.06,90.69,65
1080,97,911.01,712.03,6.38,270.43,3
1080,98,1249.36,832.29,7.50,213.13,41
1080,100,927.79,929.73,12.29,135.35,33
1080,112,1264.14,839.11,6.32,223.13,44
1080,144,916.53,773.25,5.08,218.74,13
1080,146,1284.54,1040.86,5.64,245.22,14
1080,151,1322.41,1028.45,6.98,275.49,5
1080,190,906.53,741.32,0.24,249.54,10
1080,197,940.34,1177.93,13.80,271.51,2
1081,26,908.46,722.06,4.97,263.68,4
1081,45,935.63,1111.75,13.75,217.29,8
1081,53,909.35,735.20,2.77,252.61,2
1081,87,914.63,762.87,1.48,227.79,10
1081,96,1102.66,854.20,8.05,90.65,64
1081,97,911.09,703.19,8.76,277.75,2
1081,98,1241.11,828.10,9.26,208.09,40
1081,100,926.87,917.27,12.50,137.38,32
1081,112,1257.20,836.13,7.56,218.24,43
1081,144,916.37,772.24,1.03,219.60,12
1081,146,1291.06,1042.81,6.82,251.95,13
1081,151,1327.53,1028.44,6.84,280.31,4
1081,190,906.58,742.11,0.79,248.89,9
1081,197,941.23,1190.51,12.61,282.41,1
1082,26,908.27,715.58,6.58,269.07,3
1082,45,936.60,1125.50,13.78,228.03,7
1082,53,909.07,731.06,4.15,256.08,1
1082,87,914.45,760.85,2.03,229.44,9
1082,96,1096.80,850.66,6.99,91.52,63
1082,97,910.41,692.39,10.72,287.21,1
1082,98,1230.56,822.74,11.83,202.08,39
1082,100,925.88,905.09,12.22,140.51,31
1082,112,1249.37,832.29,8.72,213.14,42
1082,144,916.14,770.77,1.49,220.85,11
1082,146,1298.09,1042.00,7.35,257.99,12
1082,151,1330.75,1021.92,7.26,281.28,3
1082,190,906.81,745.17,3.07,246.38,8
1082,197,942.17,1203.63,13.16,293.91,0
1083,26,908.02,706.68,9.02,276.54,2
1083,45,937.56,1138.95,13.48,238.84,6
1083,53,908.55,724.62,6.46,261.56,0
1083,87,914.15,757.41,3.46,232.27,8
1083,96,1095.13,842.92,7.92,98.19,62
1083,97,909.59,679.46,12.85,298.66,0
1083,98,1219.32,817.23,12.52,196.14,38
1083,100,924.92,892.56,12.56,144.67,30
1083,112,1240.38,827.73,10.08,207.66,41
1083,144,915.84,768.85,1.94,222.49,10
1083,146,1299.94,1035.12,7.13,256.94,11
1083,151,1333.58,1015.67,6.87,282.14,2
1083,190,907.18,750.24,5.08,242.24,7
1084,26,907.42,695.85,10.94,285.90,1
1084,45,938.49,1152.06,13.14,249.62,5
1084,87,913.39,752.44,5.03,236.59,7
1084,96,1092.92,836.19,7.21,103.92,61
1084,98,1207.96,812.31,12.37,190.37,37
1084,100,923.93,880.34,12.24,149.70,29
1084,112,1229.32,822.12,12.40,201.41,40
1084,144,915.05,764.96,3.96,225.93,9
1084,146,1302.03,1027.78,7.63,256.14,10
1084,151,1339.35,1016.85,7.09,288.01,1
1084,190,907.73,757.39,7.17,236.45,6
1085,26,906.75,685.30,10.67,295.16,0
1085,45,939.47,1165.80,13.77,261.15,4
1085,87,911.19,746.41,6.44,242.65,6
1085,96,1087.18,831.41,7.83,107.06,60
1085,98,1196.17,807.43,12.77,184.90,36
1085,100,923.03,868.42,11.97,155.31,28
1085,112,1217.58,816.44,13.04,195.24,39
1085,144,914.47,761.06,3.95,229.27,8
1085,146,1303.79,1022.88,5.22,256.08,9
1085,151,1346.00,1019.94,7.34,295.27,0
1085,190,908.90,766.85,9.55,228.61,5
1086,45,940.41,1179.01,13.25,272.44,3
1086,87,909.54,738.31,8.34,250.03,5
1086,96,1079.75,828.84,7.86,108.18,59
1086,98,1184.67,802.67,12.45,180.28,35
1086,100,922.15,856.28,12.19,161.71,27
1086,112,1205.94,811.48,12.65,189.38,38
1086,144,913.87,754.95,6.14,234.34,7
1086,146,1308.10,1021.66,4.83,259.73,8
1086,190,910.76,778.66,11.96,218.74,4
1087,45,941.34,1192.04,13.06,283.74,2
1087,86,1353.86,877.33,13.49,296.65,61
1087,87,908.78,727.63,10.71,259.00,4
1087,96,1073.26,826.63,6.86,109.56,58
1087,98,1172.88,797.50,12.87,176.56,34
1087,100,921.38,844.44,11.87,168.49,26
1087,112,1194.83,806.88,12.02,184.33,37
1087,144,911.81,747.82,7.47,241.17,6
1087,146,1313.22,1023.92,5.61,265.31,7
1087,190,911.67,792.29,13.67,208.49,3
1088,45,942.20,1202.75,10.75,293.09,1
1088,53,945.10,1199.70,12.93,289.13,45
1088,86,1343.03,870.25,12.94,287.58,60
1088,87,910.45,714.97,12.82,268.32,3
1088,96,1065.79,824.42,7.79,111.32,57
1088,98,1161.38,791.99,12.76,174.16,33
1088,100,920.62,832.39,12.07,175.92,25
1088,106,1256.46,1035.16,9.18,217.52,18
1088,112,1182.99,801.97,12.82,179.67,36
1088,144,909.58,738.83,9.36,249.61,5
1088,146,1319.33,1026.93,6.81,272.07,6
1088,190,912.53,805.75,13.49,198.83,2
1089,37,1288.15,965.38,9.03,227.09,9
1089,45,943.52,1208.86,6.25,298.14,0
1089,53,944.22,1187.39,12.35,278.30,44
1089,86,1331.54,865.10,12.61,277.66,59
1089,87,911.00,701.75,13.15,279.00,2
